EpisodeLength,Reward,step,model_number,RunID,Env,Selection,Crossover,LR
9,9.0,1,21,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,22,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,23,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,24,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,25,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,26,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,27,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
14,14.0,1,28,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,29,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,30,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,31,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,32,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,33,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,34,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,35,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,36,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,37,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,38,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,39,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
55,55.0,1,40,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,41,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,42,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,43,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,44,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,1,45,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,46,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,47,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,48,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,49,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
26,26.0,0,0,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
14,14.0,0,1,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,2,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,0,3,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,4,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,5,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,6,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,7,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,8,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,9,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,10,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,11,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,12,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
21,21.0,0,13,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,14,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,15,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,16,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,0,17,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,0,18,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
20,20.0,0,19,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,20,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,0,21,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
21,21.0,0,22,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
32,32.0,0,23,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
25,25.0,0,24,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,25,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,26,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,27,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,28,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,29,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
140,140.0,0,30,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,0,31,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,0,32,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,33,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,34,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,35,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,36,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,37,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,38,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,39,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
15,15.0,0,40,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,41,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
16,16.0,0,42,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,43,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,44,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,0,45,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,46,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,0,47,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
46,46.0,0,48,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
146,146.0,0,49,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,0,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,1,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,1,2,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
90,90.0,1,3,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,4,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
21,21.0,1,5,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
90,90.0,1,6,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,1,7,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,8,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
102,102.0,1,9,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,1,10,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,11,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
29,29.0,1,12,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
15,15.0,1,13,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
45,45.0,1,14,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,1,15,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,16,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
16,16.0,1,17,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,200.0,1,18,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
12,12.0,1,19,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,20,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
34,34.0,1,21,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
48,48.0,1,22,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,23,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,24,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,25,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
13,13.0,1,26,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
8,8.0,1,27,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,28,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
14,14.0,1,29,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
19,19.0,1,30,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
15,15.0,1,31,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,32,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,1,33,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,1,34,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
24,24.0,1,35,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
55,55.0,1,36,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
83,83.0,1,37,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
21,21.0,1,38,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
27,27.0,1,39,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
11,11.0,1,40,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
17,17.0,1,41,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
56,56.0,1,42,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
31,31.0,1,43,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
97,97.0,1,44,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,45,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
13,13.0,1,46,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
9,9.0,1,47,2,CartPole-v0,RoulettePolicy,JigglePolicy,DecayingLR
10,10.0,0,0,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,1,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,2,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
18,18.0,0,3,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,4,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
11,11.0,0,5,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,6,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,7,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,8,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,9,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,10,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,11,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,12,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
18,18.0,0,13,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
14,14.0,0,14,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,15,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,16,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
11,11.0,0,17,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,18,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,19,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,20,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,21,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
16,16.0,0,22,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,23,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,24,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,25,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
13,13.0,0,26,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
17,17.0,0,27,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,28,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,29,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,30,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,31,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,32,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,33,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,34,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
41,41.0,0,35,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,36,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,37,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,38,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,39,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,40,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,41,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,42,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,43,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
60,60.0,0,44,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,0,45,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
26,26.0,0,46,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
87,87.0,0,47,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,48,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
8,8.0,0,49,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
52,52.0,1,0,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
55,55.0,1,1,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
54,54.0,1,2,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
28,28.0,1,3,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
13,13.0,1,4,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
17,17.0,1,5,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
16,16.0,1,6,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
27,27.0,1,7,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
12,12.0,1,8,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
12,12.0,1,9,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,1,10,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
10,10.0,1,11,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
46,46.0,1,12,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
41,41.0,1,13,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
70,70.0,1,14,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
29,29.0,1,15,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
117,117.0,1,16,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
32,32.0,1,17,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
27,27.0,1,18,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
18,18.0,1,19,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
36,36.0,1,20,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
26,26.0,1,21,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
34,34.0,1,22,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
46,46.0,1,23,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
34,34.0,1,24,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
91,91.0,1,25,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
58,58.0,1,26,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
55,55.0,1,27,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
59,59.0,1,28,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
20,20.0,1,29,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
65,65.0,1,30,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
17,17.0,1,31,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
51,51.0,1,32,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
47,47.0,1,33,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
52,52.0,1,34,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
63,63.0,1,35,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
29,29.0,1,36,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
38,38.0,1,37,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
28,28.0,1,38,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
68,68.0,1,39,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
33,33.0,1,40,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
33,33.0,1,41,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
24,24.0,1,42,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
19,19.0,1,43,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
32,32.0,1,44,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
18,18.0,1,45,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
57,57.0,1,46,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
77,77.0,1,47,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
37,37.0,1,48,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
38,38.0,1,49,1,CartPole-v0,TopPctPolicy,MeanPolicy,DecayingLR
9,9.0,0,0,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,1,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,2,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,3,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,4,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,5,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
17,17.0,0,6,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
27,27.0,0,7,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
13,13.0,0,8,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,9,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
14,14.0,0,10,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,11,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
15,15.0,0,12,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,0,13,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,14,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,15,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,16,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,17,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
120,120.0,0,18,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,0,19,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,20,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
12,12.0,0,21,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
24,24.0,0,22,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,23,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,24,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,25,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
20,20.0,0,26,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,0,27,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,28,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
13,13.0,0,29,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,30,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,31,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,0,32,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,33,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,34,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,35,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,36,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,37,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,38,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,39,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,40,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,41,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,0,42,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,43,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
62,62.0,0,44,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,45,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,0,46,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,47,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
54,54.0,0,48,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,49,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,0,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
14,14.0,1,1,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
29,29.0,1,2,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,3,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
14,14.0,1,4,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
42,42.0,1,5,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
18,18.0,1,6,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
30,30.0,1,7,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,8,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,9,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
72,72.0,1,10,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
23,23.0,1,11,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
32,32.0,1,12,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
11,11.0,1,13,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
22,22.0,1,14,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
15,15.0,1,15,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,16,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
61,61.0,1,17,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,18,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,19,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
12,12.0,1,20,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
18,18.0,1,21,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
8,8.0,1,22,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,23,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
14,14.0,1,24,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
73,73.0,1,25,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,26,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,27,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
17,17.0,1,28,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,29,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,30,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
16,16.0,1,31,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,32,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,33,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,34,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,35,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,1,36,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
23,23.0,1,37,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
9,9.0,1,38,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
26,26.0,1,39,0,CartPole-v0,TopPctPolicy,JigglePolicy,DecayingLR
